Retrieving speedtest.net configuration...
 3292) TRANSTELCO (Chihuahua, Mexico) [14510.41 km]
 3341) Triara (Chihuahua, Mexico) [14510.41 km]
15959) Totalplay (Chihuahua, Mexico) [14510.41 km]
14734) celitoFiber (Raleigh, NC, United States) [14511.46 km]
13682) QTS Data Centers (Fort Worth, TX, United States) [14513.53 km]
 3920) Tullahoma Utilities Board (Tullahoma, TN, United States) [14513.71 km]
13903) GreenLight (Wilson, United States) [14515.03 km]
 2409) Spectrum (Fort Worth, TX, United States) [14517.00 km]
11184) Sprint (Fort Worth, TX, United States) [14517.00 km]
 5426) Suddenlink Communications LLC (San Angelo, TX, United States) [14520.49 km]
 5901) Region 15 ESC (San Angelo, TX, United States) [14520.49 km]
 9461) Fibrant (Salisbury, NC, United States) [14523.49 km]
14480) Bloomip (Asheville, NC, United States) [14523.66 km]
 5591) ERC Broadband (Asheville, NC, United States) [14525.32 km]
 6096) SkyRunner Inc (Asheville, NC, United States) [14525.32 km]
 5400) Suddenlink Communications LLC (Greenville, NC, United States) [14527.30 km]
10386) Speedtest.net (Dallas, TX, United States) [14529.71 km]
 1945) SoftLayer Technologies, Inc. (Dallas, TX, United States) [14529.71 km]
12190) Nitel (Dallas, TX, United States) [14529.71 km]
 8706) Cable One, Inc. (Dallas, TX, United States) [14529.71 km]
10142) CenturyLink, Inc (Dallas, TX, United States) [14529.71 km]
 6836) TRANSTELCO (Dallas, TX, United States) [14529.71 km]
11207) Sprint (Dallas, TX, United States) [14529.71 km]
 3501) Skybeam (Dallas, TX, United States) [14529.71 km]
12244) Massive Networks (Dallas, TX, United States) [14529.71 km]
12823) Ntegrated Solutions (Dallas, TX, United States) [14529.71 km]
12176) DreamLab LLC (Dallas, TX, United States) [14529.71 km]
16683) CCleaner (Dallas, TX, United States) [14529.71 km]
 9384) Sneaker Server (Dallas, TX, United States) [14529.71 km]
14238) Frontier (Dallas, TX, United States) [14530.60 km]
 5023) AT&T (Richardson, TX, United States) [14531.87 km]
 3383) Continuum (Mooresville, NC, United States) [14532.33 km]
 2300) Southwest Arkansas Telephone Coop (Texarkana, AR, United States) [14552.96 km]
 5561) Morris Broadband, LLC (Hendersonville, NC, United States) [14554.66 km]
 3965) EPB Fiber Optics (Chattanooga, TN, United States) [14559.88 km]
 6439) The University of Mississippi (Oxford, MS, United States) [14566.94 km]
 5028) AT&T (Charlotte, NC, United States) [14572.02 km]
 4211) Spirit Communications (Charlotte, NC, United States) [14572.02 km]
11089) North Alabama Electric Cooperative (Stevenson, AL, United States) [14572.84 km]
14134) Sardis Telecom - Courtland (Courtland, AL, United States) [14573.60 km]
 3046) Highlands Cable (Highlands, NC, United States) [14576.85 km]
 1946) Ringgold Telephone Company (Ringgold, GA, United States) [14579.08 km]
14713) Blue Ridge Mountain EMC (Young Harris, GA, United States) [14587.38 km]
 3372) Triara (Los Mochis, Mexico) [14587.73 km]
14757) Pineville Communication Systems (Pineville, NC, United States) [14587.86 km]
10723) MaxxSouth Broadband (Pontotoc, MS, United States) [14589.62 km]
12218) NeoNova (Ellerbe, NC, United States) [14590.99 km]
 7212) Star Communications (Clinton, NC, United States) [14597.18 km]
10959) FTC (Fulton, MS, United States) [14597.92 km]
 4816) Comporium Communications (Rock Hill, SC, United States) [14603.59 km]
 3934) Ellijay Telephone Company (Ellijay, GA, United States) [14607.69 km]
16553) Freedom Fiber (Hamilton, AL, United States) [14619.82 km]
 3607) North Georgia Network (Clarkesville, GA, United States) [14625.62 km]
 5229) Suddenlink Communications LLC (Tyler, TX, United States) [14626.11 km]
15380) TruVista (Chester, SC, United States) [14628.84 km]
10826) Truvista Communications (Toccoa, GA, United States) [14631.07 km]
 8766) Fidelity Communications (Marshall, TX, United States) [14634.55 km]
14818) TecInfo Communications, LLC (Leland, MS, United States) [14639.63 km]
 8590) Megacable (La Paz, Mexico) [14640.86 km]
 5520) Piedmont Rural Telephone Coop. (Laurens, SC, United States) [14648.10 km]
16117) Weiss Internet (Centre, Alabama, United States) [14653.81 km]
10165) CenturyLink, Inc (Shreveport, LA, United States) [14656.67 km]
 9623) Cable One, Inc. (Winona, MS, United States) [14657.75 km]
11643) Hart Telephone Co (Hartwell, GA, United States) [14658.93 km]
 5626) Suddenlink Communications LLC (Bossier, LA, United States) [14659.21 km]
 9337) LinkBermuda Ltd. (Smith's Parish, Bermuda) [14660.34 km]
 4990) Digicel Bermuda (Hamilton, Bermuda) [14663.86 km]
12881) Telecommunications Networks Limited (Hamilton, Bermuda) [14663.86 km]
16008) One Communications Internet (Hamilton, Bermuda) [14663.86 km]
16706) SardisTel Oneonta (Oneonta, AL, US) [14665.37 km]
17043) Data Packet Networks (Killeen, TX, US) [14665.66 km]
 9246) Belzoni Cable, LLC (Belzoni, MS, United States) [14672.98 km]
16611) Cox - Atlanta (Alpharetta, GA, United States) [14678.04 km]
18383) AT&T Wireless (Alpharetta, GA, United States) [14678.04 km]
 4471) Mississippi State University (Mississippi State, MS, United States) [14680.01 km]
 6015) West Carolina (Abbeville, SC, United States) [14681.86 km]
13220) QTS Data Centers (Suwanee, GA, United States) [14682.86 km]
 2401) Spectrum (Sugar Hill, GA, United States) [14686.62 km]
11143) NationalNet (Marietta, GA, United States) [14688.99 km]
 5027) AT&T (Tucker, GA, United States) [14704.19 km]
 8829) Cable One, Inc. (Anniston, AL, United States) [14705.74 km]
 4795) TekLinks (Birmingham, AL, United States) [14706.75 km]
16495) Uniti Fiber (Birmingham, AL, United States) [14706.75 km]
 4265) Spirit Communications (Columbia, SC, United States) [14707.72 km]
10139) CenturyLink, Inc (Columbia, SC, United States) [14707.72 km]
 6024) Hill Country Telephone Coop (Ingram, TX, United States) [14708.95 km]
15775) CarolinaConnect (Lexington, SC, United States) [14709.20 km]
10391) Speedtest.net (Atlanta, GA, United States) [14712.49 km]
 1767) Comcast (Atlanta, GA, United States) [14712.49 km]
 8169) Whitesky Communications LLC (Atlanta, GA, United States) [14712.49 km]
10575) Cox Communications (Atlanta, GA, United States) [14712.49 km]
13653) Green House Data (Atlanta, GA, United States) [14712.49 km]
 3595) Tulix Systems, Inc (Atlanta, GA, United States) [14712.49 km]
13655) Sprint (Atlanta, GA, United States) [14712.49 km]
12407) Massive Networks (Atlanta, GA, United States) [14712.49 km]
 3165) Georgia Institute of Technology (Atlanta, GA, United States) [14712.49 km]
 5296) Pavlov Media (Atlanta, GA, United States) [14712.49 km]
 8707) Cable One, Inc. (Atlanta, GA, United States) [14712.49 km]
15853) Southern Light, LLC (Atlanta, GA, United States) [14712.49 km]
14231) Frontier (Atlanta, GA, United States) [14713.18 km]
 5342) Suddenlink Communications LLC (Georgetown, TX, United States) [14714.77 km]
 6806) Farmers Telephone Cooperative, Inc. (Sumter, SC, United States) [14717.58 km]
14723) FTC-i.net (Sumter, SC, United States) [14718.34 km]
14929) Horry Telephone Cooperative, Inc. (Conway, SC, United States) [14728.14 km]
15013) Relyant Communications (Washington, GA, United States) [14728.58 km]
 2370) NuLink (Newnan, GA, United States) [14750.02 km]
 5024) AT&T (Austin, TX, United States) [14752.73 km]
11208) Sprint (Austin, TX, United States) [14752.73 km]
16089) University of Texas, Austin (Austin, TX, United States) [14752.73 km]
12308) Newbreak Communications (Vicksburg, MS, United States) [14755.05 km]
 8640) Northwestern State University (Natchitoches, LA, United States) [14757.03 km]
17218) CP-TEL (Natchitoches, LA, United States) [14757.03 km]
 5404) Suddenlink Communications LLC (College Station, TX, United States) [14771.61 km]
11456) Megacable (Culiacan, Mexico) [14775.40 km]
11409) Megacable (Culiacan, Mexico) [14775.40 km]
 3371) Triara (Culiacan, Mexico) [14775.40 km]
11790) TEC (Jackson, MS, United States) [14775.42 km]
 2630) Telepak Networks Inc. (Jackson, MS, United States) [14775.42 km]
 4323) Grande Communications (San Marcos, TX, United States) [14782.65 km]
 1772) Comcast (Augusta, GA, United States) [14785.76 km]
 9342) Sam Houston State University (Huntsville, TX, United States) [14786.36 km]
 5133) Home Telecom (Moncks Corner, SC, United States) [14798.90 km]
 5107) AT&T (San Antonio, TX, United States) [14806.11 km]
 9041) VTX 1 (San Antonio, TX, United States) [14806.11 km]
11209) Sprint (San Antonio, TX, United States) [14806.11 km]
 6249) Vivint Wireless (San Antonio, TX, United States) [14806.11 km]
14032) Livingston Communications (Livingston, TX, United States) [14808.91 km]
15778) Sprint (Fairfax, SC, United States) [14822.80 km]
10035) WavCom (Waverly Hall, GA, United States) [14827.07 km]
11679) Palmetto Rural Telephone Cooperative (Walterboro, SC, United States) [14830.53 km]
 5343) Suddenlink Communications LLC (Conroe, TX, United States) [14831.73 km]
16908) WaveFly (Montgomery, AL, US) [14841.55 km]
 9274) Information Transport Solutions, Inc. (Montgomery, AL, United States) [14841.55 km]
 7306) Tachus Fiber Broadband (Spring, TX, United States) [14861.37 km]
15932) Planters Telephone Cooperative (Newington, GA, United States) [14862.71 km]
13189) ScaleMatrix (Katy, TX, United States) [14873.39 km]
12563) Pineland Telephone Co-Op (Metter, GA, United States) [14881.41 km]
17738) Millry Communications (Millry, AL, US) [14887.22 km]
 5032) AT&T (Houston, TX, United States) [14892.32 km]
 4043) SoftLayer Technologies, Inc. (Houston, TX, United States) [14892.32 km]
 6600) Data Foundry (Houston, TX, United States) [14892.32 km]
 1763) Comcast (Houston, TX, United States) [14892.32 km]
10151) CenturyLink, Inc (Houston, TX, United States) [14892.32 km]
12480) Phonoscope (Houston, TX, United States) [14892.32 km]
 7340) Interfacing Company of Texas (Houston, TX, United States) [14892.32 km]
11210) Sprint (Houston, TX, United States) [14892.32 km]
18380) AT&T Wireless (Houston, TX, United States) [14892.32 km]
18387) MB Link - City of Mont Belvieu (Mont Belvieu, TX, United States) [14900.07 km]
18429) Pembroke Advanced Communications (Pembroke, GA, United States) [14912.63 km]
 5436) Suddenlink Communications LLC (Lake Charles, LA, United States) [14916.53 km]
16333) Star Communications (Maringouin, LA, United States) [14935.97 km]
 3361) Triara (Torreon, Mexico) [14938.70 km]
16616) Cox - Baton Rouge (Baton Rouge, LA, United States) [14949.60 km]
 3880) Autophone of Laredo (Laredo, TX, United States) [14950.76 km]
 7256) Smartcom Telephone, LLC (Laredo, TX, United States) [14950.76 km]
 4705) Inova Data Solutions (Laredo, TX, United States) [14950.76 km]
17627) LISD (Laredo, TX, US) [14950.76 km]
 3635) LUS Fiber (Lafayette, LA, United States) [14951.42 km]
 3357) Triara (Nuevo Laredo, Mexico) [14952.63 km]
 6558) TRANSTELCO (Nuevo Laredo, Mexico) [14952.63 km]
16352) Southern Light, LLC (Hammond, LA, United States) [14961.84 km]
 1097) Hunt Brothers of LA. (Hammond, LA, United States) [14961.84 km]
 2410) Spectrum (Slidell, LA, United States) [14961.96 km]
12395) City of Blakely (Blakely, GA, United States) [14968.84 km]
 3354) Triara (Mazatlan, Mexico) [14974.47 km]
13911) Eatel (Gonzales, LA, United States) [14978.85 km]
 3417) EATEL (Gonzales, LA, United States) [14980.07 km]
 3631) Southern Light (Mobile, AL, United States) [14994.76 km]
18722) Assurance Technology, LLP (Mobile, AL, United States) [14994.76 km]
 5393) Wavefly by JMF (Daphne, AL, United States) [15004.65 km]
13467) Reserve Telecommunications (Reserve, LA, United States) [15008.06 km]
 8697) Cable One, Inc. (Long Beach, MS, United States) [15008.76 km]
 3407) Triara (Durango, Mexico) [15009.92 km]
 7492) VTX 1 (Corpus Christi, TX, United States) [15020.21 km]
 5117) AT&T (New Orleans, LA, United States) [15029.83 km]
11206) Sprint (New Orleans, LA, United States) [15029.83 km]
16618) Cox - New Orleans (New Orleans, LA, United States) [15031.00 km]
 7174) Network Communications (Pensacola, FL, United States) [15038.82 km]
 6196) CNS Internet (Thomasville, GA, United States) [15039.30 km]
11028) SJP Network Solutions (Fort Walton Beach, FL, United States) [15050.17 km]
 7426) UP Telecom (Lucena, Brazil) [15076.62 km]
15291) HostDime Brasil (Joao Pessoa, Brazil) [15077.19 km]
 6318) BR27 Servicos de Tecnologia (Joao Pessoa, Brazil) [15077.19 km]
 9444) ETERNAL (Joao Pessoa, Brazil) [15077.19 km]
 7292) Matrix Internet (Joao Pessoa, Brazil) [15077.19 km]
 9432) sys3telecom (Joao Pessoa, Brazil) [15077.19 km]
 9693) A2telecom (Joao Pessoa, Brazil) [15077.19 km]
16390) A2telecom (João Pessoa, Brazil) [15077.19 km]
12197) DK TELECOM (Joao Pessoa, Brazil) [15077.19 km]
17603) MAST TELECOM (João Pessoa, BR) [15077.19 km]
 9125) Comcast (Tallahassee, FL, United States) [15078.75 km]
10172) CenturyLink, Inc (Tallahassee, FL, United States) [15078.75 km]
 5425) Florida State University - ITS (Tallahassee, FL, United States) [15078.75 km]
  884) Velocity Online (Tallahassee, FL, United States) [15078.75 km]
16665) Tely (João Pessoa, BR) [15079.31 km]
 3641) TRANSTELCO (Saltillo, Mexico) [15081.74 km]
 8082) AT&T Mexico (Saltillo, Mexico) [15081.74 km]
 5880) Netjat Provedor de Acesso (Natal, Brazil) [15084.02 km]
 5529) Cabo Servicos de Telecomunicacoes LTDA (Natal, Brazil) [15084.02 km]
 6990) RealLink Provedor de Internet (Natal, Brazil) [15084.02 km]
10494) FlashNetTelecom (Natal, Brazil) [15084.02 km]
17765) ED-LINK TELECOM (Natal, BR) [15084.02 km]
 8779) Totalplay (Apodaca, Mexico) [15088.27 km]
14502) Neoclan Networks (Monterrey, Mexico) [15090.86 km]
10498) MEGANET (Santa Rita, Brazil) [15092.76 km]
 6838) TRANSTELCO (Guadalupe, Mexico) [15093.58 km]
 2115) izzi (Monterrey, Mexico) [15093.58 km]
 5942) Television Internacional (Monterrey, Mexico) [15093.58 km]
 7946) AT&T Mexico (Monterrey, Mexico) [15093.58 km]
 9914) FlaSHNET TELECOMUNICACOES (Paulista, Brazil) [15095.08 km]
10705) FULL TECH (Paulista, Brazil) [15095.08 km]
17102) Qero Telecomunicações do Brasil Ltda (São Gonçalo do Amarante, Brazil) [15096.03 km]
18760) ACM NET (São Gonçalo do Amarante, Brazil) [15096.03 km]
10944) MGNET (Touros, Brazil) [15096.49 km]
12960) NET4YOU INTERNET SOLUTION (São José de Mipibu, Brazil) [15097.23 km]
17581) inetconect (São Gonçalo do Amarante, BR) [15097.92 km]
18984) Turbonet (Abreu E Lima, Brazil) [15101.42 km]
15344) Viaconnect Provedor De Internet Banda Larga (Recife, Brazil) [15106.55 km]
12772) LINS.NET (Recife, Brazil) [15106.55 km]
12558) TIM Brasil (Recife, Brazil) [15106.55 km]
 9044) Worldnet (Recife, Brazil) [15106.55 km]
12233) Mais Fibra Telecom (Recife, Brazil) [15106.55 km]
16546) TTVI (Recife, Brazil) [15106.55 km]
11800) GLINK TELECOM (Recife, Brazil) [15106.55 km]
12853) Asstelecom Telecomunicações (Recife, Brazil) [15106.55 km]
13957) Via Web Telecom (Recife, Brazil) [15106.55 km]
18326) JSP NET (Recife, Brazil) [15106.55 km]
17287) Netlink Soluções (Recife, BR) [15106.55 km]
14097) Conect Telecom (Macaiba, Brazil) [15112.14 km]
10639) ConnectNet (Joaboatao dos Guararapes, Brazil) [15113.16 km]
 1771) Comcast (Jacksonville, FL, United States) [15114.19 km]
13192) University of North Florida (Jacksonville, FL, United States) [15114.19 km]
13086) AT&T (Jacksonville, FL, United States) [15114.19 km]
15811) Southern Light, LLC (Jacksonville, FL, United States) [15114.19 km]
16638) BBG Telecom (Camaragibe, BR) [15114.65 km]
12238) Cybernet (Camaragibe, Brazil) [15114.65 km]
17149) RJTECNOLOGIA (Camaragibe, BR) [15114.65 km]
19075) Ignet Linhas Telecom (Camaragibe, Brazil) [15114.65 km]
10554) Supernet (Camaragibe, Brazil) [15114.65 km]
13618) RedeNet (Jaboatão dos Guararapes, Brazil) [15119.87 km]
10958) SouMaisWeblink (Jaboatao, Brazil) [15119.87 km]
14568) Grupo Netmais Telecom (Jaboatao dos Guararapes, Brazil) [15119.87 km]
 9386) Provedor Live (Jaboatao dos Guararapes, Brazil) [15119.87 km]
18934) Top web telecom (Nova Cruz, Brazil) [15123.98 km]
13206) PONTE DIGITAL (Cabo De Santi Agostinho, Brazil) [15125.62 km]
11156) Fixa Telecom (Moreno, Brazil) [15127.69 km]
13517) LitoralNet (Ipojuca, Brazil) [15129.62 km]
 7490) VTX 1 (Raymondville, TX, United States) [15130.61 km]
14408) ACESSO TELECOM LTDA (Ipojuca, Brazil) [15131.47 km]
 7482) VTX 1 (McAllen, TX, United States) [15136.97 km]
 7176) Smartcom Telephone, LLC (Mcallen, TX, United States) [15136.97 km]
 4092) Voax ISP (Guarabira, Brazil) [15142.44 km]
 3155) TRANSTELCO (Reynosa, Mexico) [15148.55 km]
16652) Vivanet (Barreiros, Brazil) [15154.53 km]
 8965) SS INFORMATICA (Macaparana, Brazil) [15154.73 km]
 9602) L & G TELECOM (Caicara do Norte, Brazil) [15158.63 km]
11839) CENTERNET (São Vicente Ferrer, Brasil) [15160.08 km]
12116) T.I Connect (Joao Alfredo, Brazil) [15176.91 km]
 8813) NET.COM TELECOMMUNICAÇÕES (Gravata, Brazil) [15181.78 km]
 8462) M4NET (Santa Cruz, Brazil) [15183.65 km]
18373) AT&T Wireless (Gainesville, FL, United States) [15184.47 km]
 7666) GNetInfo (Surubim, Brazil) [15193.43 km]
 9122) ANID (Campina Grande, Brazil) [15193.62 km]
15215) PJM TELECOM (Campina Grande, Brazil) [15193.62 km]
 8917) Speedline (Bezerros, Brazil) [15204.62 km]
 7060) PBNET TELECOM (Cuite, Brazil) [15205.04 km]
15512) SSMTELECOM (Macau, Brazil) [15205.42 km]
 3348) Triara (Tepic, Mexico) [15221.91 km]
17554) Megacable (Tepic, MX) [15221.91 km]
 6888) GRSolucoesTELECOM (Caruaru, Brazil) [15227.73 km]
 7003) Acesso Rapido (Caruaru, Brazil) [15227.73 km]
17766) BJN TELECOMUNICAÇOES (Caruaru, BR) [15227.73 km]
 8119) Smart Solucoes Tecnologicas (Caruaru, Brazil) [15227.73 km]
 9726) Interligados Weblink (Caruaru, Brazil) [15227.73 km]
 9656) NETGAME (Lagoa Dos Gatos, Brazil) [15228.06 km]
 8141) BezerraSpeedNet (Agrestina, Brazil) [15228.55 km]
11048) youngnet (Toritama, Brazil) [15229.70 km]
 7337) Start Telecom (Maceio, Brazil) [15229.78 km]
 8277) CONNECTi (Maceio, Brazil) [15229.78 km]
18243) Mundo Online (Maceio, Brazil) [15229.78 km]
 7535) Veloo Telecom (Maceio, Brazil) [15229.78 km]
16550) Tudo Num Click (Maceio, Brazil) [15229.78 km]
 9104) VIU-NET (Maceio, Brazil) [15229.78 km]
 9149) NetCell Telecom (Cupira, Brazil) [15232.13 km]
15834) Squid Telecom (Rio Largo, Brazil) [15235.18 km]
15978) N5 Telecom (Currais Novos, Brazil) [15237.74 km]
 3370) Triara (Zacatecas, Mexico) [15245.55 km]
 8135) INFOPOINTNET (Sao Caetano, Brazil) [15246.69 km]
13414) Liguenet (Uniao dos Palmares, Brazil) [15251.03 km]
 8495) Toolsnet (Lajedo, Brazil) [15273.01 km]
17953) JGNet Provedor de Internet (São Miguel Dos Campos, Brazil) [15274.57 km]
 8239) DIGITAL (Belo Jardim, Brazil) [15277.21 km]
 5058) OndaNet LTDA (Junco do Serido, Brazil) [15278.08 km]
 3335) Triara (Puerto Vallarta, Mexico) [15278.19 km]
12396) Hnet (Sao Bento do Una, Brazil) [15283.35 km]
 4291) DataConnection Ltda (Lagoa Seca, Brazil) [15294.68 km]
12025) toolsnet (Garanhuns, Brazil) [15296.36 km]
 6916) Agreste Link (Garanhuns, Brazil) [15296.36 km]
 7050) Trend Connect (Garanhuns, Brazil) [15296.36 km]
 9120) acessnet (Garanhuns, Brazil) [15296.36 km]
 2880) TCM - West Communications Systems (Mossoro, Brazil) [15297.85 km]
 3677) Mikrocenter (Mossoro, Brazil) [15297.85 km]
 7577) Viva Telecom (Mossoro, Brazil) [15297.85 km]
 8729) JGNet Provedor de Internet (Campo Alegre, Brazil) [15298.50 km]
17956) JGNet Provedor de Internet (Teotônio Vilela, Brazil) [15301.80 km]
14301) ANNET Internet (Teotonio Vilela, Brazil) [15301.80 km]
 9769) v2net (Caico, Brazil) [15305.60 km]
 9459) NetOnline (Caico, Brazil) [15305.60 km]
 8612) JHNET (Caico, Brazil) [15305.60 km]
10175) CenturyLink, Inc (Winter Park, FL, United States) [15306.66 km]
10508) Luup Telecomunicações (Taquarana, Brazil) [15311.77 km]
 5118) AT&T (Orlando, FL, United States) [15313.33 km]
10161) CenturyLink, Inc (Orlando, FL, United States) [15313.33 km]
13019) Webby Enterprises LLC (Orlando, FL, United States) [15313.33 km]
15780) Sprint (Orlando, FL, United States) [15313.33 km]
 8127) CARIRIWEB PROVEDORES DE INTERNET LDTA (Sume, Brazil) [15315.06 km]
 4527) Conceitos Informatica (Barauna, Brazil) [15324.01 km]
18614) Bitwave Telecomunicações (Aracati, Brazil) [15325.37 km]
 4373) Bitwave Telecomunicacoes (Aracati, Brazil) [15325.37 km]
 5693) CCI Systems, Inc (Lake Buena Vista, FL, United States) [15330.52 km]
18622) Smart City Telecom (Lake Buena Vista, FL, United States) [15330.52 km]
 4408) ACESSO10 TELECOM (Arapiraca, Brazil) [15331.41 km]
18084) Naveguenet (Arapiraca, Brazil) [15331.41 km]
18203) Conex Telecom (Arapiraca, Brazil) [15331.41 km]
15568) Super Connect Telecom (Arapiraca, Brasil) [15331.41 km]
15906) Netonda Jaguaruana (Jaguaruana, Brazil) [15334.63 km]
 7565) CPnet Milha Telecom (Monteiro, Brazil) [15342.13 km]
15999) PROVEDOR NET MAIS LTDA - ME (Monteiro, Brazil) [15342.13 km]
14330) USHUAIA VISIÓN S.A. (Ushuaia, Argentina) [15342.51 km]
14267) Arlink (Ushuaia, Argentina) [15342.51 km]
 6862) TRANSTELCO (Aguascalientes, Mexico) [15344.06 km]
 5549) Axtel (Aguascalientes, Mexico) [15344.06 km]
16823) COEFICIENTE COMUNICACIONES SA DE CV (Aguascalientes, MX) [15344.06 km]
17644) NUEVARED (Aguascalientes, MX) [15344.06 km]
18164) CONET TELECOM (Pacatuba, Brazil) [15344.34 km]
17172) Gznet Provedor (Arcoverde, BR) [15347.49 km]
12391) GJNET PROVEDOR (Arcoverde, Brazil) [15347.49 km]
10513) Narayana (Girau do Ponciano, Brazil) [15350.53 km]
15021) Hipernet (Apodi, Brazil) [15359.80 km]
12677) NEWNET BANDA LARGA (Águas Belas, Brazil) [15368.59 km]
 2137) Hivelocity Hosting (Tampa, FL, United States) [15369.90 km]
11293) University of South Florida (Tampa, FL, United States) [15369.90 km]
 9259) CFH CABLE INC (Tampa, FL, United States) [15369.90 km]
 1296) Rapid Systems (Tampa, FL, United States) [15369.90 km]
17026) TampaBay DSL dba PBX-Change (Tampa, FL, US) [15369.90 km]
10945) Aquilink (Aquiraz, Brazil) [15371.39 km]
16468) Infolink Telecom (Aquiraz, Brazil) [15371.39 km]
 7026) AlSol (Catole do Rocha, Brazil) [15372.89 km]
16608) NETGAMES TELECOM (Palmacia, Brazil) [15375.21 km]
17583) Conecta Telecom (Buíque, BR) [15376.74 km]
 9380) Curionet (Lagoa Redonda, Brazil) [15377.03 km]
13034) Connect (Russas, Brazil) [15377.54 km]
14194) Power Link Telecom (Fortaleza, Brazil) [15380.67 km]
17728) NET Serviços (Fortaleza, Brazil) [15381.97 km]
11435) Netonda (Fortaleza, Brazil) [15381.97 km]
11102) Connect (Fortaleza, Brazil) [15381.97 km]
 6770) Multiplay Telecom (Fortaleza, Brazil) [15381.97 km]
15560) WHG TECNOLOGIA ORGANIZACIONAL LTDA (Fortaleza, Brazil) [15381.97 km]
 5328) TNET Solucoes e Internet Banda Larga (Fortaleza, Brazil) [15381.97 km]
 7152) VIPNET SOLUTIONS (Maracanau, Brazil) [15381.97 km]
 8260) Wirelink Telecom (Fortaleza, Brazil) [15381.97 km]
 8288) LINKCE (Maracanau, Brazil) [15381.97 km]
 7938) Sabius Tecnologia (Fortaleza, Brazil) [15381.97 km]
 8674) CNW - Ceara Networks (Fortaleza, Brazil) [15381.97 km]
 8291) LINKCE Maranguape (Maranguape, Brazil) [15381.97 km]
13222) Conecta Telecom (Fortaleza, Brazil) [15381.97 km]
13457) GcNet Provedor (Fortaleza, Brazil) [15381.97 km]
11255) Agily Telecom (Fortaleza, Brazil) [15381.97 km]
 8229) Connect Servicos De Comunicacoes Ltda (Fortaleza, Brazil) [15381.97 km]
 7217) Navega Mais ISP (Fortaleza, Brazil) [15381.97 km]
13438) JWS PROVEDOR (Fortaleza, Brazil) [15381.97 km]
18671) Texnet Telecom (Fortaleza, Brazil) [15381.97 km]
18852) Giga 7 Telecom (Fortaleza, Brazil) [15381.97 km]
18890) Claro (Fortaleza, Brazil) [15381.97 km]
15854) F1NET COMERCIO E SERVIÇOS LTDA (Fortaleza, Brazil) [15381.97 km]
18615) INFOLINK TELECOM (Eusebio, Ceará, Brazil) [15381.97 km]
19390) Aqui Telecom (Fortaleza, Brazil) [15381.97 km]
17238) TUNINS TELECOM (Fortaleza, Brazil) [15381.97 km]
 9021) PowerNet (Maracanau, Brazil) [15381.97 km]
10517) GBNET TELECOM (Maracanau, Brazil) [15381.97 km]
16348) TOP NET Fortaleza (Fortaleza, Brazil) [15381.97 km]
10653) Infoartes (Santo Amaro das Brotas, Brazil) [15383.25 km]
12760) izzi (Zapopan, Mexico) [15383.94 km]
 8430) KimNet (Horizonte, Brazil) [15385.89 km]
 7987) ITANET (Itabi, Brazil) [15386.01 km]
14349) Megacable (Zapopan, Mexico) [15386.93 km]
 3190) Triara (Guadalajara, Mexico) [15386.94 km]
 7945) AT&T Mexico (Guadalajara, Mexico) [15386.94 km]
 1786) Megacable (Guadalajara, Mexico) [15386.94 km]
10322) Coeficiente Comunicaciones SA de CV (Guadalajara, Mexico) [15386.94 km]
14133) Movistar Mexico (Guadalajara, Mexico) [15386.94 km]
13675) Kiwi Networks (Guadalajara, Mexico) [15386.94 km]
12030) LinkNet Solucoes (Itaitinga, Brazil) [15388.45 km]
14245) TURBONET (Fortaleza, Brazil) [15391.44 km]
 3360) Triara (San Luis Potosi, Mexico) [15392.98 km]
 5550) Axtel (San Luis Potosi, Mexico) [15392.98 km]
 9486) LINKCE caucaia (Caucaia, Brazil) [15393.83 km]
11537) Connect-Ja (Caucaia, Brazil) [15393.83 km]
13945) WEBVIVA TELECOM (Caucaia, Brazil) [15393.83 km]
10352) Smart Internet (Caucaia, Brazil) [15393.83 km]
15593) TC NET (Ouro Branco, Brazil) [15395.37 km]
13981) LINK-CEARA (Maracanau, Brazil) [15395.52 km]
13857) Navega Mais Maracanau (Maracanau, Brazil) [15395.52 km]
15067) ClickNet Solucoes Telecom (Maracanau, Brazil) [15395.52 km]
 8880) Totalplay (Tlaquepaque, Mexico) [15395.83 km]
14384) Megacable (Tlaquepaque, Mexico) [15396.27 km]
 5712) Marvitel Telecom (Aracaju, Brazil) [15396.83 km]
15467) Space Net (Aracaju, Brazil) [15396.83 km]
15085) vianet.online (Aracaju, Brazil) [15396.83 km]
17606) G8 (Aracaju, BR) [15396.83 km]
10873) BR27 Tecnologia (Aracaju, Brazil) [15396.83 km]
12293) SiqueiraLink Internet Banda Larga (Lagoa, Brazil) [15396.87 km]
12744) GUIGONET (Nossa Senhora do Socorro, Brazil) [15401.12 km]
10110) PRO NET EMPREENDIMENTOS TECNOLOGICOS LTDA (Nossa Senhora Das Dores, Brazil) [15402.47 km]
18042) New Group Telecomunicacoes LTDA (São Cristovão, Brazil) [15412.04 km]
10495) SergipeWeb (Sao Cristovao, Brazil) [15412.04 km]
 6849) NET ONLINE (Pau Dos Ferros, Brazil) [15415.90 km]
14935) BestWeb (Caucaia, Brazil) [15420.22 km]
 7427) ITNET (Itabaiana, Brazil) [15430.52 km]
